X (mm),Y (mm),Gore Section
-569.8337606458059,-262.7824040953526,5S
-471.3928942999738,-251.67129302895913,5S
-431.83506835681385,-135.00462683182806,5S
-663.7014694484265,-35.00462723428727,5S
-518.2796557410761,-246.1157374957625,5S
-492.20752175755416,-251.67129302895913,5S
-538.0256555627326,-296.11573729453295,5S
-556.9667630025128,-329.4490704937132,5S
-481.69395105667013,-240.56018196256574,5S
-529.5849485019942,-179.44907109740186,5S
-534.4892490730274,-212.78240429658211,5S
-669.6596017743014,-35.00462723428727,4S
-497.3746683200232,-223.89351536297565,5S
-547.9871772287396,-301.6712928277296,5S
-534.0343280205739,-240.56018196256574,5S
-578.2868957796966,-301.6712928277296,5S
-397.8851316106185,-79.44907149986106,5S
-528.7177187447933,-246.1157374957625,5S
-460.75780027110864,-240.56018196256574,5S
-571.824428289999,-329.4490704937132,5S
-553.7906191614061,-279.44907069494275,5S
-392.56904669234655,-90.56018256625437,5S
-709.5023714919771,-96.11573809945114,4S
-567.1441454975075,-323.89351496051654,5S
-540.3382245254084,-179.44907109740186,5S
-555.1247591469868,-235.00462642936907,5S
-491.68778565006244,-29.449071701090496,5S
-512.9828405434653,-257.2268485621561,5S
-398.0790326442235,-90.56018256625437,5S
-415.22466904182545,-123.89351576543487,5S
-502.61483548634465,-251.67129302895913,5S
-528.4584522385733,-262.7824040953526,5S
-534.9615865137013,-179.44907109740186,5S
-425.17336406017654,-46.115738300680796,5S
-534.1298488863495,-235.00462642936907,5S
-523.6969077392728,-229.44907089617232,5S
-544.3748132503687,-246.1157374957625,5S
-518.3322149314026,-240.56018196256574,5S
-565.2509392578027,-246.1157374957625,5S
558.4141870136652,398.3287043550563,8N
564.996042235085,364.99537115587617,8N
553.740117122048,398.3287043550563,8N
637.1427812710338,403.88425988825315,8N
558.7191714018319,392.77314882185965,8N
572.0525547066838,403.88425988825315,8N
543.6767956465281,414.9953709546467,8N
536.5987627386612,348.32870455628597,8N
589.8940771156833,353.88426008948284,8N
511.42096872021847,420.5509264878431,8N
563.4176449258374,392.77314882185965,8N
567.4032528092304,403.88425988825315,8N
565.29795219002,359.43981562267925,8N
585.536076946156,409.4398154214498,8N
563.0882569052824,398.3287043550563,8N
554.2976416782443,387.2175932886627,8N
576.9410106196383,326.1064824234991,8N
576.6262920179306,331.6620379566959,8N
560.4601708454846,359.43981562267925,8N
539.0780278571226,414.9953709546467,8N
560.1806287336248,364.99537115587617,8N
620.6203223270279,337.2175934898924,8N
613.4437499499605,303.88426029071223,8N
632.4934793735802,403.88425988825315,8N
521.3464048247761,381.6620377554663,8N
531.4334827782715,359.43981562267925,8N
502.2878855418771,414.9953709546467,8N
559.6089294272847,376.1064822222692,8N
594.2632413299905,414.9953709546467,8N
529.5430779894197,426.10648202104,8N
571.6818626868115,331.6620379566959,8N
548.806045219416,403.88425988825315,8N
555.6223895009491,359.43981562267925,8N
531.9922651983312,337.2175934898924,8N
511.4854211206886,414.9953709546467,8N
576.7018566041376,403.88425988825315,8N
535.4073983557201,387.2175932886627,8N
590.1602736423274,409.4398154214498,8N
541.8398271015196,337.2175934898924,8N
578.1462164172868,303.88426029071223,8N
562.0467995209988,326.1064824234991,8N
506.80888837296243,426.10648202104,8N
606.7294328169181,326.1064824234991,8N
691.8259133264016,326.1064824234991,9N
497.7152125263795,426.10648202104,8N
545.2999242069036,376.1064822222692,8N
572.8292896734625,309.4398158239091,8N
530.684837525089,387.2175932886627,8N
534.089915912711,426.10648202104,8N
627.8441774761268,403.88425988825315,8N
531.1407573449073,370.5509266890728,8N
553.166700072955,409.4398154214498,8N
535.7605873933165,376.1064822222692,8N
511.54892980741073,409.4398154214498,8N
530.8389701629001,381.6620377554663,8N
544.3919773388131,398.3287043550563,8N
589.4868589126978,359.43981562267925,8N
534.2857738163684,420.5509264878431,8N
535.5852528319618,381.6620377554663,8N
562.2960847806453,320.55092689030266,8N
633.894747785922,392.77314882185965,8N
549.5750808476131,387.2175932886627,8N
583.188721207669,303.88426029071223,8N
618.5455736812195,403.88425988825315,8N
623.5287595307242,303.88426029071223,8N
703.3965466726038,342.7731490230891,9N
637.2272447569909,364.99537115587617,8N
554.5703835082094,381.6620377554663,8N
562.7539509117768,403.88425988825315,8N
565.5950965425266,353.88426008948284,8N
615.2038313659771,342.7731490230891,8N
605.8489794722452,337.2175934898924,8N
1424.1088298433324,414.9953709546467,11N
1428.7075976327376,414.9953709546467,11N
1428.3133859795444,409.4398154214498,11N
1441.257329951958,392.77314882185965,11N
1445.9558034759643,392.77314882185965,11N
1427.9241925709468,403.88425988825315,11N
1423.689189283373,409.4398154214498,11N
1429.107667113828,420.5509264878431,11N
1441.5624363908973,398.3287043550563,11N
1424.5347060945983,420.5509264878431,11N
1422.4634358559356,392.77314882185965,11N
1422.8661568244283,398.3287043550563,11N
1446.2365062825156,398.3287043550563,11N
1423.2748906734937,403.88425988825315,11N
1432.9375826757166,409.4398154214498,11N
1422.0659350536696,387.2175932886627,11N
1427.5402267160453,398.3287043550563,11N
1437.2227963658545,403.88425988825315,11N
1433.3063654221442,414.9953709546467,11N
1436.8883664992804,398.3287043550563,11N
1436.5588564279528,392.77314882185965,11N
1420.907979277662,370.5509266890728,11N
1427.161909379941,392.77314882185965,11N
1417.3433742230388,387.2175932886627,11N
1432.5734944684011,403.88425988825315,11N
1416.11524994504,370.5509266890728,11N
1437.9051332115496,414.9953709546467,11N
1419.064992587202,409.4398154214498,11N
1426.7884958843003,387.2175932886627,11N
1433.6806281330587,420.5509264878431,11N
1441.8720982633079,403.88425988825315,11N
1442.185976068059,409.4398154214498,11N
1431.8603829039473,392.77314882185965,11N
1432.2142966076635,398.3287043550563,11N
1437.5617793718877,409.4398154214498,11N
1442.8265501715182,420.5509264878431,11N
1446.521400160762,403.88425988825315,11N
1447.1026687903611,414.9953709546467,11N
1446.8101727642315,409.4398154214498,11N
1438.2535891522884,420.5509264878431,11N
1442.5039010009548,414.9953709546467,11N
1438.6063162819655,426.10648202104,11N
1402.9706809948568,-46.115738300680796,11S
1432.9518563986526,-518.3379586224014,11S
1411.1631362172195,176.1064830271876,11N
1472.581745770082,837.2175914775967,11N
1432.7660064197814,-468.3379588236309,11S
1442.2408872479061,-573.8935139543685,11S
1421.8285643204404,303.88426029071223,11N
1416.8939430683206,187.21759409358117,11N
1414.058161449066,-46.115738300680796,11S
1413.9245072484339,-23.893516167893903,11S
1422.2547591585562,187.21759409358117,11N
1426.871069110823,303.88426029071223,11N
1437.1029836258106,-468.3379588236309,11S
1445.9666804383319,-573.8935139543685,11S
1441.4399608318386,-468.3379588236309,11S
1438.1141674160062,-418.3379590248607,11S
1431.9135739012047,303.88426029071223,11N
1427.6155752487907,187.21759409358117,11N
1462.6071999813007,-679.4490690851063,11S
1444.3653823243255,-446.1157366908443,11S
1432.070121155793,148.32870536120413,11N
1442.6974540583208,-418.3379590248607,11S
1448.9418244098256,448.32870415382706,11N
1436.0974734196338,-1.6712940351071115,11S
1436.1527689764525,-29.449071701090496,11S
1447.2807407006362,-418.3379590248607,11S
1468.0595057884793,-707.2268467510899,11S
1470.9202852321303,837.2175914775967,11N
1410.490607752329,153.88426089440102,11N
104.83091712113635,570.5509258841546,7N
108.5779705535327,570.5509258841546,7N
121.58989294770001,542.773148218171,7N
153.79175842722168,581.6620369505479,7N
104.25272332572325,564.9953703509577,7N
101.08386368874022,570.5509258841546,7N
108.03481349757236,564.9953703509577,7N
118.94699203839122,559.4398148177609,7N
100.47063315387436,564.9953703509577,7N
114.20703798598046,548.3287037513676,7N
114.66637744035937,553.8842592845645,7N
118.51753751747005,553.8842592845645,7N
118.0922169078873,548.3287037513676,7N
128.06032209000742,581.6620369505479,7N
112.32502398592884,570.5509258841546,7N
140.96758486306075,537.2175926849744,7N
120.26166493377036,576.106481417351,7N
146.04850487749442,570.5509258841546,7N
137.51811151742177,548.3287037513676,7N
102.55150122025971,548.3287037513676,7N
112.83834936358778,576.106481417351,7N
116.55000714867907,576.106481417351,7N
113.75215794594676,542.773148218171,7N
132.42513896610976,592.7731480169415,7N
106.43668014216676,548.3287037513676,7N
101.7033760083137,576.106481417351,7N
109.12669157849648,576.106481417351,7N
128.82171592651198,592.7731480169415,7N
157.46767790396655,581.6620369505479,7N
120.7084831365175,581.6620369505479,7N
105.41503379340497,576.106481417351,7N
149.6378053879106,564.9953703509577,7N
117.67102544682338,542.773148218171,7N
157.20198573160837,564.9953703509577,7N
109.6807247062829,581.6620369505479,7N
137.0154000862816,537.2175926849744,7N
129.20774795127238,598.3287035501381,7N
121.15928027942408,587.2175924837449,7N
133.06321530950245,537.2175926849744,7N
117.03256365977263,581.6620369505479,7N
145.8557152160617,564.9953703509577,7N
108.87151036698485,531.6620371517779,7N
125.50876044857687,542.773148218171,7N
135.41216104349715,581.6620369505479,7N
129.11103053272336,537.2175926849744,7N
121.61486984731624,592.7731480169415,7N
133.6329325955149,548.3287037513676,7N
131.73624156675228,581.6620369505479,7N
113.35664418302777,581.6620369505479,7N
117.25447620238572,537.2175926849744,7N
118.01144680771847,592.7731480169415,7N
132.77441478786713,598.3287035501381,7N
111.81690366942125,564.9953703509577,7N
121.97739582979413,548.3287037513676,7N
111.31337086731375,559.4398148177609,7N
142.30145144509808,570.5509258841546,7N
121.20666097916485,537.2175926849744,7N
145.10309795296024,542.773148218171,7N
116.84188182082231,531.6620371517779,7N
117.5194173625862,587.2175924837449,7N
122.36869759458072,553.8842592845645,7N
115.13018145285247,559.4398148177609,7N
124.38440261326234,581.6620369505479,7N
107.496560281775,559.4398148177609,7N
152.82413919339837,537.2175926849744,7N
517.9491954092744,276.10648262472876,8N
439.69339108094056,237.21759389235172,8N
518.0082791145074,270.5509270915321,8N
444.93630412462136,237.21759389235172,8N
548.5777949741804,281.66203815792517,8N
445.9236672287136,270.5509270915321,8N
487.28896815771606,292.77314922431873,8N
439.8636425053735,242.77314942554838,8N
476.02600025893764,203.88426069317137,8N
450.17921716830244,237.21759389235172,8N
523.1571799634927,270.5509270915321,8N
548.0678471851585,298.3287047575156,8N
467.2111110288848,303.88426029071223,8N
475.8629238828489,187.21759409358117,8N
417.41630123616477,314.9953713571055,8N
548.2409614083789,292.77314922431873,8N
487.24414582128503,287.2175936911223,8N
465.6323610850669,220.55092729276154,8N
465.54487514822836,214.9953717595649,8N
455.42213021198324,237.21759389235172,8N
507.4939591469948,314.9953713571055,8N
475.91575953539456,192.77314962677784,8N
492.3683009286045,292.77314922431873,8N
460.34706508082195,220.55092729276154,8N
453.01555873995187,331.6620379566959,8N
470.7014032391744,203.88426069317137,8N
512.8593782655222,270.5509270915321,8N
460.4503784513563,226.1064828259584,8N
476.20295309355697,220.55092729276154,8N
523.231426136362,264.99537155833525,8N
492.34138961349163,287.2175936911223,8N
424.32512779596647,348.32870455628597,8N
470.771574593396,209.439816226368,8N
497.44763369949305,292.77314922431873,8N
532.515530788892,314.9953713571055,8N
481.3070497372369,198.32870515997448,8N
482.1469020290785,287.2175936911223,8N
548.4110713277646,287.2175936911223,8N
440.0381775700395,248.32870495874525,8N
492.2637748695811,270.5509270915321,8N
470.63298915233554,198.32870515997448,8N
512.8171876869505,276.10648262472876,8N
465.45973020430034,209.439816226368,8N
502.5358771979047,287.2175936911223,8N
497.3510568038038,226.1064828259584,8N
460.2461249444225,214.9953717595649,8N
445.09175429542944,242.77314942554838,8N
460.1478858152047,209.439816226368,8N
440.21635117189214,253.8842604919417,8N
512.4982734753743,314.9953713571055,8N
465.37680621941155,203.88426069317137,8N
463.2166489118045,342.7731490230891,8N
491.98111032213797,198.32870515997448,8N
512.7742070848847,281.66203815792517,8N
470.84362535203417,214.9953717595649,8N
455.29908122638795,231.66203835915485,8N
507.6331209901116,287.2175936911223,8N
502.5446105450855,281.66203815792517,8N
430.476964681758,270.5509270915321,8N
467.33419631090965,309.4398158239091,8N
528.3060808124778,270.5509270915321,8N
1186.0063983629063,-68.33796043346753,10S
1230.0799031027823,-85.0046270330577,10S
1191.5359869398583,-68.33796043346753,10S
1224.5645092539798,-85.0046270330577,10S
1252.2201229809502,-79.44907149986106,10S
1185.9911034929307,-73.89351596666418,10S
1197.0154379293247,-79.44907149986106,10S
1246.6260846491855,-85.0046270330577,10S
1224.6177804551369,-79.44907149986106,10S
1235.5952969515834,-85.0046270330577,10S
1252.141478497988,-85.0046270330577,10S
1180.4768097859546,-68.33796043346753,10S
1191.5163189824152,-73.89351596666418,10S
1169.4214920271158,-57.22684936707433,10S
1279.4892012064283,-96.11573809945114,10S
1197.0415344719008,-73.89351596666418,10S
1246.5476836677797,-90.56018256625437,10S
1252.0576696196574,-90.56018256625437,10S
1241.1106908003844,-85.0046270330577,10S
1213.5768434448125,-79.44907149986106,10S
1202.5359064344868,-79.44907149986106,10S
1230.1382489603004,-79.44907149986106,10S
1202.5667499613853,-73.89351596666418,10S
1213.5337215563777,-85.0046270330577,10S
1257.7405914861124,-79.44907149986106,10S
1241.037697715903,-90.56018256625437,10S
1097.304727222404,37.21759469726992,10N
1290.4976206596732,-96.11573809945114,10S
1230.1928274088098,-73.89351596666418,10S
1246.699654475787,-79.44907149986106,10S
1263.0776415234109,-90.56018256625437,10S
1219.097311949975,-79.44907149986106,10S
1257.5676555715343,-90.56018256625437,10S
1219.0491154051788,-85.0046270330577,10S
1235.6587174654626,-79.44907149986106,10S
1163.8784243703976,-35.00462723428727,10S
1241.1791859706248,-79.44907149986106,10S
1208.0563749396492,-79.44907149986106,10S
1124.9869025118214,3.88426149808977,10N
1185.9745009189992,-79.44907149986106,10S
1230.0177258121496,-90.56018256625437,10S
1235.5277117640264,-90.56018256625437,10S
1102.852572459617,37.21759469726992,10N
1386.1231643216936,14.995372564483077,11N
1268.5876274752889,-90.56018256625437,10S
1191.4949694241614,-79.44907149986106,10S
1169.4231612328988,-51.671293833877456,10S
1213.8748058500123,-1.6712940351071115,10S
1113.877932141089,-7.2268495683037655,10S
1279.607599379042,-90.56018256625437,10S
1163.8841458598702,-57.22684936707433,10S
1330.0045308772533,-57.22684936707433,10S
1274.8074968637861,-40.56018276748403,10S
1274.8530683327092,-35.00462723428727,10S
1152.7685753655073,-18.3379606346973,10S
1208.0183277075753,-85.0046270330577,10S
1302.7563141697099,-7.2268495683037655,10S
66.72574793542671,542.773148218171,7N
82.32539158000799,509.4398150189907,7N
70.64461543630334,542.773148218171,7N
83.45619981857143,481.66203735300724,7N
-47.663280460102904,498.3287039525972,6N
76.96207559746468,559.4398148177609,7N
79.8023467220681,487.2175928862039,7N
73.14526501192594,559.4398148177609,7N
50.144976283511035,487.2175928862039,7N
109.35010664882743,537.2175926849744,7N
-60.20426460055223,526.1064816185807,6N
98.66632229835285,548.3287037513676,7N
75.56557951655978,487.2175928862039,7N
49.322948581154904,481.66203735300724,7N
87.72285622324844,481.66203735300724,7N
95.21955285620804,514.9953705521874,7N
89.97401958084991,503.8842594857941,7N
59.81453307928397,548.3287037513676,7N
104.88632464006612,531.6620371517779,7N
69.98427101684224,509.4398150189907,7N
-43.48735676422324,498.3287039525972,6N
86.4390984343965,509.4398150189907,7N
-56.18643645039661,526.1064816185807,6N
62.80688043454985,542.773148218171,7N
91.98951262792544,481.66203735300724,7N
52.14851951939607,526.1064816185807,7N
84.03911392757618,487.2175928862039,7N
81.68404289889425,503.8842594857941,7N
70.21391177908302,564.9953703509577,7N
-64.22209275070784,526.1064816185807,6N
77.53905455791619,503.8842594857941,7N
-55.29828420930244,520.5509260853843,6N
-61.94364989733539,537.2175926849744,6N
80.42282601790987,492.7731484194005,7N
109.83329044507012,542.773148218171,7N
-52.168608300240784,526.1064816185807,6N
52.04417523547028,548.3287037513676,7N
100.98618274960874,487.2175928862039,7N
-59.34841174070399,520.5509260853843,6N
49.09372446320333,531.6620371517779,7N
98.07668794243999,542.773148218171,7N
81.04979078272919,498.3287039525972,7N
67.58489092309789,548.3287037513676,7N
66.38957419986318,481.66203735300724,7N
-69.84801945089364,537.2175926849744,6N
-69.03957866944971,531.6620371517779,6N
-61.069207215612266,531.6620371517779,6N
61.0492816439595,531.6620371517779,7N
61.398574323482514,476.1064818198106,7N
-1105.7442815537743,214.9953717595649,3N
-1118.2555892821813,287.2175936911223,3N
-1105.8989712250197,220.55092729276154,3N
-1148.2789575384916,231.66203835915485,3N
-1111.0430317575801,214.9953717595649,3N
-1100.4455313499686,214.9953717595649,3N
-1094.970042368736,209.439816226368,3N
-1095.1467811461625,214.9953717595649,3N
-1100.613675220775,220.55092729276154,3N
-1148.22950168337,226.1064828259584,3N
-1105.5937311469272,209.439816226368,3N
-988.4393350052065,231.66203835915485,4N
-1116.7346467111013,231.66203835915485,3N
-1137.925117518118,242.77314942554838,3N
-1116.6003488098438,226.1064828259584,3N
-1121.8718742887645,226.1064828259584,3N
-1111.1842672292646,220.55092729276154,3N
-1089.6581979796404,209.439816226368,3N
-1127.249416986898,231.66203835915485,3N
-1132.5068021247966,231.66203835915485,3N
-1110.905575536023,209.439816226368,3N
-1132.6008345696605,237.21759389235172,3N
-1127.1433997676857,226.1064828259584,3N
-1127.0401552419994,220.55092729276154,3N
-1100.2818867578317,209.439816226368,3N
-1078.226598518978,187.21759409358117,3N
-1106.0572978520013,226.1064828259584,3N
-1040.7008858873335,187.21759409358117,3N
-1148.777655234303,281.66203815792517,3N
-1280.3666184760425,359.43981562267925,3N
-1111.3288233309224,226.1064828259584,3N
-1028.8706711544532,164.99537196079456,3N
-1179.1408336157149,320.55092689030266,3N
-1035.3400697970987,187.21759409358117,3N
-1100.7857723730806,226.1064828259584,3N
-1084.3463535905444,209.439816226368,3N
-1122.369720363538,248.32870495874525,3N
-1097.8666141133547,287.2175936911223,3N
-1084.1487196855999,203.88426069317137,3N
-1116.4695632335095,220.55092729276154,3N
-1079.250530534745,214.9953717595649,3N
-1116.341781961386,214.9953717595649,3N
-1035.9227623991696,198.32870515997448,3N
-1084.7577872080399,220.55092729276154,3N
-1041.25979269162,198.32870515997448,3N
-1189.773526937954,276.10648262472876,3N
-1123.2036638848058,281.66203815792517,3N
-1137.686450725528,226.1064828259584,3N
390.562101083444,442.7731486206302,8N
278.0528283558742,426.10648202104,7N
409.8166024916362,409.4398154214498,8N
405.1924057954644,409.4398154214498,8N
369.8634849260742,453.88425968702353,8N
296.78112487204555,453.88425968702353,7N
293.16353478137233,448.32870415382706,7N
428.31338927632237,409.4398154214498,8N
278.4184172826169,459.4398152202204,7N
418.6255920907165,403.88425988825315,8N
387.9510212010083,420.5509264878431,8N
411.84162189847734,431.66203755423663,8N
372.8230289222635,409.4398154214498,8N
288.7246587942389,448.32870415382706,7N
296.98462297361544,420.5509264878431,7N
419.0649958839793,409.4398154214498,8N
423.289143811514,459.4398152202204,8N
442.50390427960366,414.9953709546467,8N
381.43117691108796,403.88425988825315,8N
372.69651226198306,442.7731486206302,8N
424.108833121981,414.9953709546467,8N
277.4042555142696,431.66203755423663,7N
456.54543648945844,420.5509264878431,8N
416.3619847592699,431.66203755423663,8N
383.3780601817781,420.5509264878431,8N
374.2745183537188,453.88425968702353,8N
428.7076009113866,414.9953709546467,8N
272.25358009356745,437.2175930874333,7N
378.6855517813634,453.88425968702353,8N
362.8339693212739,403.88425988825315,8N
438.60631952359097,426.10648202104,8N
371.1583561513437,431.66203755423663,8N
493.2892368068441,442.7731486206302,8N
282.5996662791659,426.10648202104,7N
283.26573991592556,420.5509264878431,7N
278.6927788966953,420.5509264878431,7N
299.1601471451392,403.88425988825315,7N
432.9375859724941,409.4398154214498,8N
274.0355659858059,459.4398152202204,7N
460.8989754372264,414.9953709546467,8N
-56.13795743149741,570.5509258841546,6N
-74.788387124958,592.7731480169415,6N
-78.39181016455579,592.7731480169415,6N
56.119222499986215,570.5509258841546,7N
-69.2639897301939,581.6620369505479,6N
-67.58154104576245,592.7731480169415,6N
-66.5795355153908,587.2175924837449,6N
-72.15891158044633,598.3287035501381,6N
-57.18204054366305,576.106481417351,6N
-59.88501086389353,570.5509258841546,6N
-93.22726389563287,620.5509256829251,6N
-72.93990920693876,581.6620369505479,6N
-73.85926134906656,587.2175924837449,6N
-74.87322459347828,570.5509258841546,6N
-74.13457811114583,609.4398146165314,6N
-62.66864154745519,564.9953703509577,6N
59.86627593238235,570.5509258841546,7N
-60.893698328754326,576.106481417351,6N
-68.59224474385157,598.3287035501381,6N
-79.29224525363584,598.3287035501381,6N
-65.58807025344903,581.6620369505479,6N
-70.21939843222869,587.2175924837449,6N
57.163482587217764,576.106481417351,7N
-61.91215077670398,581.6620369505479,6N
-89.8110805156071,620.5509256829251,6N
-75.72557841704108,598.3287035501381,6N
-86.39489713558113,620.5509256829251,6N
-61.45891107066184,598.3287035501381,6N
-66.4507317193041,564.9953703509577,6N
-71.12617116108214,570.5509258841546,6N
60.875140372309055,576.106481417351,7N
-72.02867168402844,576.106481417351,6N
-64.60535611384586,576.106481417351,6N
-69.61247667323003,603.884259083335,6N
-58.236231299959115,581.6620369505479,6N
-55.1044612037572,564.9953703509577,6N
-104.9081178827791,603.884259083335,6N
-63.97811800616446,592.7731480169415,6N
-63.63206429628987,570.5509258841546,6N
1589.3626266123947,-418.3379590248607,11S
1715.088387606076,-307.22684836092634,12S
1270.8561147000662,-357.2268481596968,10S
1593.4129313296874,-423.89351455805735,11S
1593.9459132547095,-418.3379590248607,11S
1697.1228981961424,-373.8935147592869,12S
1701.9017922968337,-373.8935147592869,12S
1535.4784764616732,-385.0046258256803,11S
1710.0572232883835,-307.22684836092634,12S
1535.2991375004317,-390.560181358877,11S
1271.3265670204792,-351.6712926264999,10S
1697.7855547444447,-379.44907029248355,12S
1715.5383827243327,-312.78240389412304,12S
1709.5968513264618,-301.6712928277296,12S
1634.1696928607603,-390.560181358877,11S
1584.2983626262671,-423.89351455805735,11S
1698.458313883089,-385.0046258256803,12S
1705.4751522542792,-362.7824036928934,12S
1699.9948946529976,-307.22684836092634,12S
1580.1960533277647,-418.3379590248607,11S
1585.722014644619,-407.22684795846715,11S
1605.5327507832087,-473.8935143568278,11S
1270.3788076425399,-362.7824036928934,10S
1609.4796659969143,-401.6712924252705,11S
1275.7026992725762,-357.2268481596968,10S
1709.1448997103819,-296.11573729453295,12S
1276.1950356417221,-351.6712926264999,10S
1615.093563950921,-190.56018216379528,11S
1701.2719315698566,-368.33795922609016,12S
1700.6507705925728,-362.7824036928934,12S
1597.9702156813976,-423.89351455805735,11S
1595.502050833066,-401.6712924252705,11S
1715.9958122892315,-318.3379594273198,12S
1269.8932733453871,-368.33795922609016,10S
118.98893796769502,503.8842594857941,7N
160.03908861506045,453.88425968702353,7N
119.34875326950477,509.4398150189907,7N
139.71387967258448,503.8842594857941,7N
147.06139831844797,464.99537075341726,7N
127.27891464965094,503.8842594857941,7N
115.23504641511627,509.4398150189907,7N
106.10533295800742,498.3287039525972,7N
135.56889133160664,503.8842594857941,7N
131.4239029906288,503.8842594857941,7N
164.45012204270532,453.88425968702353,7N
144.03099439583627,509.4398150189907,7N
123.13392630867313,503.8842594857941,7N
131.16087513328566,498.3287039525972,7N
114.8439496267172,503.8842594857941,7N
123.4624601238935,509.4398150189907,7N
139.91728754144754,509.4398150189907,7N
142.7070911500197,464.99537075341726,7N
130.64355318816555,487.2175928862039,7N
148.14470125022478,509.4398150189907,7N
134.88032039367366,487.2175928862039,7N
106.55397294476151,503.8842594857941,7N
126.98495143740601,498.3287039525972,7N
152.25840810461327,509.4398150189907,7N
143.52038022154056,492.7731484194005,7N
135.33679882916536,498.3287039525972,7N
135.1073729943897,492.7731484194005,7N
195.50826306443534,448.32870415382706,7N
164.34300748448908,409.4398154214498,7N
139.512722525045,498.3287039525972,7N
186.50528918092874,453.88425968702353,7N
114.45718034976676,498.3287039525972,7N
110.69896128573936,503.8842594857941,7N
110.28125665388711,498.3287039525972,7N
-66.80305341987716,448.32870415382706,6N
-53.38540734562919,409.4398154214498,6N
-48.76121064945765,409.4398154214498,6N
-37.09315220375131,426.10648202104,6N
-40.92167029219812,420.5509264878431,6N
50.51014984845452,459.4398152202204,7N
-112.60939564722092,470.55092628661373,6N
-81.60095872972148,414.9953709546467,6N
-62.364177432743446,448.32870415382706,6N
-34.919114370649375,442.7731486206302,6N
-109.07747114646166,481.66203735300724,6N
-87.74418912307638,481.66203735300724,6N
46.12729855164376,459.4398152202204,7N
-67.25799743414402,409.4398154214498,6N
59.97525494988165,464.99537075341726,7N
55.62094778145338,464.99537075341726,7N
-33.32726244085043,431.66203755423663,6N
-63.20588757209905,414.9953709546467,6N
-86.19972651912735,414.9953709546467,6N
-38.612061192088596,437.2175930874333,6N
-85.75478421883034,409.4398154214498,6N
-112.97467616337131,476.1064818198106,6N
-62.144250695014144,481.66203735300724,6N
-90.79849430853298,414.9953709546467,6N
-42.57979742196349,464.99537075341726,6N
-37.847625301642985,431.66203755423663,6N
-71.88219413031554,409.4398154214498,6N
-71.2419294070106,448.32870415382706,6N
40.941186068654126,453.88425968702353,7N
-77.41425476939015,464.99537075341726,6N
-72.93239742680807,420.5509264878431,6N
-44.81081641447637,414.9953709546467,6N
610.6884943962424,270.5509270915321,8N
600.3906926982717,270.5509270915321,8N
605.1933266887788,276.10648262472876,8N
609.9553742129738,281.66203815792517,8N
615.0701724828731,281.66203815792517,8N
615.4573421334267,276.10648262472876,8N
605.5395935472569,270.5509270915321,8N
590.381745358649,264.99537155833525,8N
610.3253344111029,276.10648262472876,8N
580.0509270167587,264.99537155833525,8N
590.6650571356445,259.43981602513884,8N
605.8779728714844,264.99537155833525,8N
606.2098593217831,259.43981602513884,8N
585.216336187704,264.99537155833525,8N
596.1397953140129,253.8842604919417,8N
574.8855178458134,264.99537155833525,8N
595.8466578643573,259.43981602513884,8N
590.9423471759421,253.8842604919417,8N
595.5471545295942,264.99537155833525,8N
585.4834564069315,259.43981602513884,8N
601.3372434520834,253.8842604919417,8N
600.7125637005392,264.99537155833525,8N
601.0282585930702,259.43981602513884,8N
575.1202549495055,259.43981602513884,8N
580.3018556782184,259.43981602513884,8N
523.3353843511408,842.7731470107935,8N
532.7199126900807,770.5509250792364,8N
524.9449987572679,842.7731470107935,8N
534.9768475680614,770.5509250792364,8N
1120.5491916916926,153.88426089440102,10N
1115.125202193729,153.88426089440102,10N
1120.6314963126993,159.43981642759744,10N
1125.8358022872615,142.7731498280075,10N
1125.9033051213157,148.32870536120413,10N
1109.7012126957666,153.88426089440102,10N
1115.2171868633554,159.43981642759744,10N
1115.3123569977924,164.99537196079456,10N
1120.716651174676,164.99537196079456,10N
1136.9295337053227,164.99537196079456,10N
1109.6033955167268,148.32870536120413,10N
1142.6366835747963,198.32870515997448,10N
1125.973181189655,153.88426089440102,10N
1147.7381220590883,164.99537196079456,10N
1142.4783174985037,181.6620385603845,10N
1115.4106219899409,170.55092749399097,10N
1163.9562009308884,170.55092749399097,10N
1153.195113403489,176.1064830271876,10N
1142.5824236596766,192.77314962677784,10N
1126.1209453515582,164.99537196079456,10N
1147.8505207056928,181.6620385603845,10N
1105.5671724008027,209.439816226368,10N
1115.5124587833423,176.1064830271876,10N
1108.8218406569101,92.77315002923714,10N
1153.1424162359706,164.99537196079456,10N
1115.7255075503786,187.21759409358117,10N
1158.5467104128543,164.99537196079456,10N
1100.2553280117063,209.439816226368,10N
1185.8147666193918,120.55092769522085,10N
1174.539596773237,231.66203835915485,10N
1179.832297401711,226.1064828259584,10N
1179.7969819111352,231.66203835915485,10N
1174.5179248235354,237.21759389235172,10N
1174.8760702873967,114.99537216202397,10N
1180.3581457030816,114.99537216202397,10N
1174.886443201712,109.43981662882732,10N
1174.5813932736257,220.55092729276154,10N
1169.275011779854,237.21759389235172,10N
1179.760837867216,237.21759389235172,10N
1201.644240772249,176.1064830271876,10N
1191.2895641208227,120.55092769522085,10N
1169.397440961474,109.43981662882732,10N
